sample	country	region	source	date	iso_year	iso_week_nr	iso_week	ST	note	nomenclature_code_2023-03-28	MST-4x1.0	MST-7x1.0	MST-15x1.0	pct_called	QUAL_called
sample_0818	C	B4	clinical	2011-01-01	2010	52	2010W52	2	not_real_data_test_only	C30-C98-S43-C	singleton_43	cluster_98	cluster_80	0.9948512585812356	PASS
sample_0819	C	B5	food	2011-01-01	2010	52	2010W52	1	not_real_data_test_only	C35-S105-S185-C	singleton_185	singleton_105	cluster_102	0.9954233409610984	PASS
sample_0820	C	B6	food	2011-01-01	2010	52	2010W52	388	not_real_data_test_only	C16-C65-C82-C	cluster_82	cluster_65	cluster_47	0.9965675057208238	PASS
sample_0821	C	B7	food	2011-01-01	2010	52	2010W52	9	not_real_data_test_only	C26-S211-S291-C	singleton_291	singleton_211	singleton_97	0.9822654462242564	PASS
sample_0822	C		food	2011-01-01	2010	52	2010W52	121	not_real_data_test_only	C31-S168-S248-C	singleton_248	singleton_168	singleton_55	0.998283752860412	PASS
sample_0823	C	B1	food	2011-01-01	2010	52	2010W52	328	not_real_data_test_only	C35-S291-S371-C	singleton_371	singleton_291	singleton_178	0.9948512585812356	PASS
sample_0824	C	B2	food	2011-01-01	2010	52	2010W52	1	not_real_data_test_only	C35-S253-S333-C	singleton_333	singleton_253	singleton_140	0.9948512585812356	PASS
sample_0825	C	B3	food	2011-01-01	2010	52	2010W52	224	not_real_data_test_only	C22-S276-S356-C	singleton_356	singleton_276	singleton_163	0.9931350114416476	PASS
sample_0826	A	A6	clinical	2010-01-01	2009	53	2009W53	388	not_real_data_test_only	C16-C65-C82-A	cluster_82	cluster_65	cluster_47	0.9937070938215103	PASS
sample_0827	A	A7	food	2010-01-01	2009	53	2009W53	1	not_real_data_test_only	C35-C7-C10-A	cluster_10	cluster_7	cluster_102	0.9954233409610984	PASS
sample_0828	A	A8	food	2010-01-01	2009	53	2009W53	59	not_real_data_test_only	C20-S234-S314-A	singleton_314	singleton_234	singleton_120	0.9530892448512586	PASS
sample_0829	A	A9	food	2010-01-01	2009	53	2009W53	9	not_real_data_test_only	C26-S192-S272-A	singleton_272	singleton_192	singleton_78	0.9965675057208238	PASS
sample_0830	A		food	2010-01-01	2009	53	2009W53	3	not_real_data_test_only	C32-S130-S210-A	singleton_210	singleton_130	singleton_17	0.9919908466819222	PASS
sample_0831	A	A1	food	2010-01-01	2009	53	2009W53	9	not_real_data_test_only	C26-S306-S386-A	singleton_386	singleton_306	singleton_193	0.998283752860412	PASS
sample_0832	A	A2	food	2010-01-01	2009	53	2009W53	736	not_real_data_test_only	C10-S60-S138-A	singleton_138	singleton_60	cluster_86	0.9977116704805492	PASS
sample_0833	B	B4	clinical	2010-01-01	2009	53	2009W53	2	not_real_data_test_only	C30-C107-C106-B	cluster_106	cluster_107	cluster_91	0.9925629290617848	PASS
sample_0834	B	B5	food	2010-01-01	2009	53	2009W53	2	not_real_data_test_only	C30-S339-S419-B	singleton_419	singleton_339	singleton_226	0.9954233409610984	PASS
sample_0835	B	B6	food	2010-01-01	2009	53	2009W53	1	not_real_data_test_only	C35-C7-C10-B	cluster_10	cluster_7	cluster_102	0.9948512585812356	PASS
sample_0836	B	B7	food	2010-01-01	2009	53	2009W53	2	not_real_data_test_only	C30-C85-S12-B	singleton_12	cluster_85	cluster_61	0.9959954233409613	PASS
sample_0837	B		food	2010-01-01	2009	53	2009W53	9	not_real_data_test_only	C26-S225-S305-B	singleton_305	singleton_225	singleton_111	0.9971395881006864	PASS
sample_0838	B	B1	food	2010-01-01	2009	53	2009W53	14	not_real_data_test_only	C1-C11-C15-B	cluster_15	cluster_11	cluster_7	0.998283752860412	PASS
sample_0839	C	B4	clinical	2010-01-01	2009	53	2009W53	1	not_real_data_test_only	C35-S79-S157-C	singleton_157	singleton_79	cluster_105	0.9954233409610984	PASS
sample_0840	C	B5	food	2010-01-01	2009	53	2009W53	2	not_real_data_test_only	C30-S296-S376-C	singleton_376	singleton_296	singleton_183	0.9931350114416476	PASS
sample_0841	C	B6	food	2010-01-01	2009	53	2009W53	1	not_real_data_test_only	C35-C7-C10-C	cluster_10	cluster_7	cluster_102	0.9811212814645308	PASS
sample_0842	C	B7	food	2010-01-01	2009	53	2009W53	2	not_real_data_test_only	C30-C72-C89-C	cluster_89	cluster_72	cluster_53	0.9965675057208238	PASS
sample_0843	C		food	2010-01-01	2009	53	2009W53	9	not_real_data_test_only	C26-C41-C50-C	cluster_50	cluster_41	cluster_28	0.998283752860412	PASS
sample_0844	C	B1	food	2010-01-01	2009	53	2009W53	3	not_real_data_test_only	C32-C58-C71-C	cluster_71	cluster_58	cluster_42	0.9959954233409613	PASS
sample_0845	A	A3	clinical	2009-01-01	2009	1	2009W01	388	not_real_data_test_only	C16-C65-C82-A	cluster_82	cluster_65	cluster_47	0.9959954233409613	PASS
sample_0846	A	A4	food	2009-01-01	2009	1	2009W01	3	not_real_data_test_only	C32-S45-S121-A	singleton_121	singleton_45	cluster_82	0.9937070938215103	PASS
sample_0847	A	A5	food	2009-01-01	2009	1	2009W01	3	not_real_data_test_only	C32-S10-S86-A	singleton_86	singleton_10	cluster_73	0.9965675057208238	PASS
sample_0848	A	A6	food	2009-01-01	2009	1	2009W01	3	not_real_data_test_only	C32-S93-S173-A	singleton_173	singleton_93	cluster_101	0.9954233409610984	PASS
sample_0849	A	A7	food	2009-01-01	2009	1	2009W01	2	not_real_data_test_only	C30-C72-C89-A	cluster_89	cluster_72	cluster_53	0.9959954233409613	PASS
sample_0850	A	A8	food	2009-01-01	2009	1	2009W01	54	not_real_data_test_only	C23-S290-S370-A	singleton_370	singleton_290	singleton_177	0.9942791762013728	PASS
sample_0851	A	A9	food	2009-01-01	2009	1	2009W01	121	not_real_data_test_only	C31-C80-C52-A	cluster_52	cluster_80	cluster_87	0.9942791762013728	PASS
sample_0852	B	B2	clinical	2009-01-01	2009	1	2009W01	388	not_real_data_test_only	C16-C65-C82-B	cluster_82	cluster_65	cluster_47	0.9959954233409613	PASS
sample_0853	B	B3	food	2009-01-01	2009	1	2009W01	532	not_real_data_test_only	S15-S362-S442-B	singleton_442	singleton_362	singleton_249	0.9799771167048056	PASS
sample_0854	B	B4	food	2009-01-01	2009	1	2009W01	121	not_real_data_test_only	C31-S156-S236-B	singleton_236	singleton_156	singleton_43	0.9948512585812356	PASS
sample_0855	B	B5	food	2009-01-01	2009	1	2009W01	121	not_real_data_test_only	C31-S123-S203-B	singleton_203	singleton_123	singleton_10	0.9977116704805492	PASS
sample_0856	B	B6	food	2009-01-01	2009	1	2009W01	121	not_real_data_test_only	C31-S9-S85-B	singleton_85	singleton_9	cluster_87	0.9959954233409613	PASS
sample_0857	B	B7	food	2009-01-01	2009	1	2009W01	121	not_real_data_test_only	C31-S155-S235-B	singleton_235	singleton_155	singleton_42	0.9971395881006864	PASS
sample_0858	B		food	2009-01-01	2009	1	2009W01	1	not_real_data_test_only	C35-S288-S368-B	singleton_368	singleton_288	singleton_175	0.9959954233409613	PASS
sample_0859	C	B2	clinical	2009-01-01	2009	1	2009W01	388	not_real_data_test_only	C16-C65-C82-C	cluster_82	cluster_65	cluster_47	0.9948512585812356	PASS
sample_0860	C	B3	food	2009-01-01	2009	1	2009W01	121	not_real_data_test_only	C31-S185-S265-C	singleton_265	singleton_185	singleton_71	0.9919908466819222	PASS
sample_0861	C	B4	food	2009-01-01	2009	1	2009W01	3	not_real_data_test_only	C32-S136-S216-C	singleton_216	singleton_136	singleton_23	0.9959954233409613	PASS
sample_0862	C	B5	food	2009-01-01	2009	1	2009W01	2	not_real_data_test_only	C30-C75-C92-C	cluster_92	cluster_75	cluster_80	0.9959954233409613	PASS
sample_0863	C	B6	food	2009-01-01	2009	1	2009W01	3	not_real_data_test_only	C32-S236-S316-C	singleton_316	singleton_236	singleton_122	0.9959954233409613	PASS
sample_0864	C	B7	food	2009-01-01	2009	1	2009W01	121	not_real_data_test_only	C31-C80-C52-C	cluster_52	cluster_80	cluster_87	0.9977116704805492	PASS
sample_0865	C		food	2009-01-01	2009	1	2009W01	1	not_real_data_test_only	C35-S244-S324-C	singleton_324	singleton_244	singleton_130	0.9959954233409613	PASS
