partition	cluster	cluster_length	samples
avg_clade-2x1.0	cluster_366002	2	Switzerland/BS-UHB-USB_2023_03_27_33ae3ae3/2023|OX460508.1|2023-03-17,Switzerland/BS-UHB-USB_2023_03_14_32630848/2023|OX456566.1|2023-03-12
avg_clade-2x1.0	cluster_338876	16	England/PHEC-YYEPW6P/2023|2023-03-14,England/BRBR-32710656/2023|OX461548.1|2023-03-22,England/BRBR-32710656/2023|2023-03-22,England/PHEC-YYEUMI5/2023|2023-04-08,England/BRBR-326FF533/2023|OX456037.1|2023-03-09,England/PHEP-YYGOHZQ/2023|2023-03-20,England/PHEC-YYE14SC/2023|2023-04-04,England/PHEP-YYGUDBQ/2023|2023-04-06,England/PLYM-327158C4/2023|2023-03-29,England/PLYM-32715C8C/2023|2023-03-29,England/PLYM-32715C5F/2023|2023-03-29,England/PHEC-YYEM137/2023|2023-03-05,England/PHEC-YYEKAUF/2023|2023-03-03,England/PHEC-YYEMOK6/2023|2023-03-08,England/PLYM-326EFFFC/2023|OX452913.1|2023-03-02,England/PLYM-326EFF56/2023|OX452016.1|2023-03-02
avg_clade-2x1.0	singleton_222829	1	England/BRBR-326F3B00/2023|OX452892.1|2023-03-03
avg_clade-2x1.0	cluster_347085	2	USA/CA-CDC-QDX47595134/2023|OQ655466.1|2023-03-04,USA/PA-CDC-QDX48094635/2023|OQ728327.1|2023-03-19
avg_clade-2x1.0	cluster_367547	2	CHN/YNCDC-0010/2023|C_AA003992.1|2023-03-23,Scotland/SCOT-29935/2023|2023-04-08
avg_clade-2x1.0	cluster_359899	1	USA/MN-CDC-VSX-A00229/2023|OQ651435.1|2023-03-02
avg_clade-2x1.0	cluster_362297	1	USA/AZ-2023-0724/2023|OQ718847.1|2023-03-14
avg_clade-2x1.0	cluster_363232	12	USA/PA-CDC-QDX47418123/2023|OQ644058.1|2023-03-01,USA/MD-CDC-VSX-A064343/2023|OQ651475.1|2023-03-03,USA/VA-CDC-QDX47920359/2023|OQ705734.1|2023-03-14,USA/VA-CAV_VAS3N_00018489_01/2023|OQ843638.1|2023-03-07,USA/VA-CAV_VAS3N_00018440_01/2023|OQ843679.1|2023-03-11,USA/VA-CAV_VAS3N_00018529_01/2023|OQ843594.1|2023-03-22,USA/VA-CAV_VAS3N_00018506_01/2023|OQ843571.1|2023-03-23,USA/VA-CAV_VAS3N_00018496_01/2023|OQ843669.1|2023-03-13,USA/VA-CAV_VAS3N_00018499_01/2023|OQ843564.1|2023-03-14,USA/VA-CAV_VAS3N_00018475_01/2023|OQ843627.1|2023-03-11,USA/VA-CDC-QDX48043278/2023|OQ713491.1|2023-03-17,USA/VA-CDC-QDX47920357/2023|OQ705735.1|2023-03-14
avg_clade-2x1.0	cluster_345722	7	USA/OH-CDC-QDX47542090/2023|OQ655680.1|2023-03-05,USA/MN-CDC-QDX48316679/2023|OQ782863.1|2023-03-23,USA/MN-MDH-34568/2023|OQ676280.1|2023-03-09,USA/FL-CDC-QDX48496884/2023|OQ825252.1|2023-03-27,USA/OH-CDC-QDX48043921/2023|OQ713556.1|2023-03-18,USA/OH-CDC-QDX47870749/2023|OQ705301.1|2023-03-12,USA/OH-CDC-QDX47772185/2023|OQ684766.1|2023-03-09
avg_clade-2x1.0	cluster_358733	2	CHN/JXSCDC-019/2023|C_AA007553.1|2023-03-02,CHN/NP2023QZ16/2023|C_AA004423.1|2023-03-07
avg_clade-2x1.0	singleton_223019	1	USA/CA-CDC-QDX47870315/2023|OQ704870.1|2023-03-09
avg_clade-2x1.0	cluster_306976	1	England/PHEC-YYEWF3Z/2023|2023-04-12
avg_clade-2x1.0	cluster_341469	3	England/PHEC-YYETFTP/2023|2023-03-25,England/PHEC-YYETAGT/2023|2023-03-30,England/PHEP-YYGTPZ5/2023|2023-03-24
avg_clade-2x1.0	cluster_347209	2	USA/MA-CDC-LC1035675/2023|OQ832950.1|2023-04-04,USA/MA-CDC-LC1027532/2023|OQ660936.1|2023-03-06
avg_clade-2x1.0	cluster_399012	4	USA/IN-CDC-QDX47493238/2023|OQ654787.1|2023-03-03,USA/OH-CDC-QDX47870747/2023|OQ705368.1|2023-03-12,USA/IN-CDC-LC1033552/2023|OQ748482.1|2023-03-25,USA/IN-CDC-LC1025025/2023|OQ642951.1|2023-03-03
avg_clade-2x1.0	cluster_352300	1	USA/FL-CDC-LC1030327/2023|OQ712151.1|2023-03-13
avg_clade-2x1.0	cluster_398997	1	USA/CA-CDC-LC1033130/2023|OQ734075.1|2023-03-22
avg_clade-2x1.0	singleton_251928	1	USA/FL-CDC-QDX47771684/2023|OQ704862.1|2023-03-09
avg_clade-2x1.0	singleton_249557	1	USA/NV-CDC-QDX47492664/2023|OQ654350.1|2023-03-02
avg_clade-2x1.0	cluster_391734	2	CHN/LNCDC-090-2/2023|C_AA011271.1|2023-04-03,CHN/LNCDC-081/2023|C_AA009402.1|2023-03-28
avg_clade-2x1.0	cluster_385865	4	USA/UT-UPHL-230417304110/2023|OQ848281.1|2023-04-07,USA/USA_UT-IDEL-2023040324_2023/2023|OQ791603.1|2023-03-26,USA/UT-UPHL-230324688411/2023|OQ850608.1|2023-03-14,USA/UT-UPHL-230324360797/2023|OQ850470.1|2023-03-18
avg_clade-2x1.0	cluster_398716	1	USA/CO-CDPHE-2103806654/2023|OQ758329.1|2023-03-06
avg_clade-2x1.0	cluster_344786	3	USA/MD-CDC-QDX48144052/2023|OQ728581.1|2023-03-20,USA/MD-CDC-QDX48144055/2023|OQ728487.1|2023-03-20,USA/OH-CDC-QDX48685163/2023|OQ827548.1|2023-04-02
avg_clade-2x1.0	cluster_304198	1	USA/NJ-PHEL-V23008129/2023|OQ682424.1|2023-03-07
avg_clade-2x1.0	cluster_394819	6	USA/NY-CDC-QDX48365985/2023|OQ782963.1|2023-03-23,USA/AZ-CDC-QDX48282055/2023|OQ782842.1|2023-03-22,USA/TX-CDC-QDX48192778/2023|OQ782515.1|2023-03-21,USA/NY-CDC-QDX47820630/2023|OQ685013.1|2023-03-12,USA/NY-CDC-QDX47820629/2023|OQ685012.1|2023-03-12,USA/NY-CDC-QDX47595465/2023|OQ655776.1|2023-03-06
avg_clade-2x1.0	cluster_396778	1	USA/NJ-CDC-QDX47418028/2023|OQ643978.1|2023-03-01
avg_clade-2x1.0	cluster_398441	6	USA/CA-CDC-QDX48365875/2023|OQ783438.1|2023-03-24,USA/CA-CDC-QDX48365772/2023|OQ782859.1|2023-03-23,USA/CA-CDC-LC1036417/2023|OQ852301.1|2023-04-08,USA/CA-CDC-QDX48365782/2023|OQ782939.1|2023-03-23,USA/CA-CDC-QDX47870193/2023|OQ704795.1|2023-03-08,USA/CA-CDC-QDX47870194/2023|OQ704701.1|2023-03-08
avg_clade-2x1.0	cluster_319911	2	USA/NY-CDC-QDX48144240/2023|OQ728391.1|2023-03-19,USA/NY-CDC-LC1026457/2023|OQ660982.1|2023-03-07
avg_clade-2x1.0	singleton_275694	1	CHN/JLCDC-jl0270/2023|C_AA002980.1|2023-03-18
avg_clade-2x1.0	cluster_344179	4	USA/UT-UPHL-230417640838/2023|OQ848326.1|2023-04-06,USA/CA-CDC-LC1035590/2023|OQ808481.1|2023-03-31,USA/CA-CDC-LC1033908/2023|OQ748631.1|2023-03-30,USA/CA-CDC-LC1026785/2023|OQ660598.1|2023-03-02
avg_clade-2x1.0	cluster_345645	11	England/BRBR-326F81FA/2023|OX455377.1|2023-03-07,England/BRBR-326F2293/2023|OX452893.1|2023-03-03,England/BRBR-326F24CA/2023|OX451967.1|2023-03-02,England/BRBR-326F787E/2023|OX454899.1|2023-03-07,England/BRBR-326F87E9/2023|OX455530.1|2023-03-07,England/BRBR-326F2A8C/2023|OX452585.1|2023-03-03,England/BRBR-326F2B2F/2023|2023-03-02,England/BRBR-326F25C7/2023|2023-03-02,England/BRBR-326F270D/2023|OX451867.1|2023-03-02,England/BRBR-326F2600/2023|OX451896.1|2023-03-02,England/BRBR-326F1874/2023|2023-03-03
avg_clade-2x1.0	cluster_384686	13	England/PHEP-YYGOAP8/2023|2023-03-15,England/PHEC-YYEXBEJ/2023|2023-03-16,England/PHEC-YYEWQ5K/2023|2023-04-06,England/PHEC-YYEWMF4/2023|2023-04-04,England/PHEC-YYET19R/2023|2023-03-24,England/BRBR-32708211/2023|OX458430.1|2023-03-18,England/BRBR-32708211/2023|2023-03-18,England/PLYM-3270DC3C/2023|OX461535.1|2023-03-20,England/PLYM-327149FF/2023|OX462198.1|2023-03-27,England/PLYM-327149FF/2023|2023-03-27,England/PLYM-3270DC3C/2023|2023-03-20,England/PHEC-YYETF9T/2023|2023-03-27,England/PHEP-YYGXHQR/2023|2023-03-14
avg_clade-2x1.0	cluster_340375	6	England/DHSC-CYY67NS/2023|2023-03-14,England/PLYM-32715105/2023|2023-03-28,England/PLYM-327150EA/2023|OX462225.1|2023-03-28,England/PLYM-327150EA/2023|2023-03-28,England/PLYM-32715141/2023|2023-03-28,England/PHEP-YYGXEXS/2023|2023-03-06
avg_clade-2x1.0	cluster_345684	2	USA/CA-CDC-LC1035207/2023|OQ808545.1|2023-04-04,USA/2023-0822/2023|OQ722684.1|2023-03-20
avg_clade-2x1.0	cluster_353031	4	USA/UT-UPHL-230324390703/2023|OQ850488.1|2023-03-01,USA/UT-UPHL-230324258214/2023|OQ850440.1|2023-03-15,Northern_Ireland/NIRE-0203ea/2023|2023-03-20,USA/UT-UPHL-230324902870/2023|OQ850697.1|2023-03-10
avg_clade-2x1.0	cluster_389116	1	USA/WI-CDC-VSX-A065202/2023|OQ748673.1|2023-03-23
avg_clade-2x1.0	cluster_359978	2	USA/TX-CDC-QDX48685443/2023|OQ827945.1|2023-04-03,USA/WA-CDC-LC1029136/2023|OQ699508.1|2023-03-13
avg_clade-2x1.0	cluster_351642	3	Scotland/SCOT-29723/2023|2023-04-06,Scotland/SCOT-28938/2023|OX463626.1|2023-03-14,Scotland/SCOT-29252/2023|2023-03-31
avg_clade-2x1.0	cluster_360832	3	England/PHEC-YYEX1BG/2023|2023-03-21,England/QEUH-32703401/2023|OX456196.1|2023-03-10,England/PHEC-YYETA4E/2023|2023-03-30
avg_clade-2x1.0	cluster_371909	2	USA/CA-CDC-QDX47870459/2023|OQ705169.1|2023-03-11,USA/CA-CDC-QDX47595223/2023|OQ655715.1|2023-03-05
avg_clade-2x1.0	cluster_392132	1	CHN/AX-8/2023|C_AA006250.1|2023-03-18
avg_clade-2x1.0	singleton_224015	1	Switzerland/BL-UHB-USB_2023_03_14_5dfe6a69/2023|OX456573.1|2023-03-02
avg_clade-2x1.0	cluster_390683	7	CHN/YNCDC-0211/2023|C_AA009564.1|2023-03-28,CHN/YNCDC-0215/2023|C_AA009568.1|2023-03-26,CHN/YNCDC-0288/2023|C_AA010744.1|2023-04-04,CHN/YNCDC-0293/2023|C_AA010749.1|2023-04-10,CHN/YNCDC-0304/2023|C_AA010760.1|2023-04-04,CHN/YNCDC-0214/2023|C_AA009567.1|2023-03-29,CHN/TJCDC257-046/2023|C_AA009325.1|2023-03-22
avg_clade-2x1.0	cluster_394423	3	USA/MA-CDCBI-CRSP_CXHZHSVRAGD6ZVJE/2023|OQ641904.1|2023-03-09,England/PHEC-YYEORED/2023|2023-03-22,USA/MA-CDC-VSX-A065341/2023|OQ748755.1|2023-03-25
avg_clade-2x1.0	cluster_340265	12	England/PHEC-YYEMB7G/2023|2023-03-07,England/PHEC-YYEPK73/2023|2023-03-13,England/PHEP-YYGT1NB/2023|2023-03-24,England/PHEC-YYEPC55/2023|2023-03-13,England/DHSC-CYB5WDN/2023|2023-03-19,England/BRBR-327008BD/2023|OX453968.1|2023-03-03,England/BRBR-326F266A/2023|OX451897.1|2023-03-03,Wales/PHWC-PKXOXO/2023|2023-04-02,England/PHEC-YYEU8E4/2023|2023-04-05,England/PHEC-YYEP3SA/2023|2023-03-14,England/PHEC-YYEP7B9/2023|2023-03-16,England/PHEC-YYEMBET/2023|2023-03-06
avg_clade-2x1.0	cluster_307252	5	England/QEUH-326FDFCE/2023|OX454463.1|2023-03-03,England/PHEC-YYEMXC5/2023|2023-03-06,England/PHEC-YYEMOXW/2023|2023-03-08,England/PHEC-YYEPAHP/2023|2023-03-11,England/PHEC-YYEMINJ/2023|2023-03-06
avg_clade-2x1.0	cluster_357861	1	USA/GA-CDC-QDX47869753/2023|OQ705708.1|2023-03-13
avg_clade-2x1.0	cluster_391826	1	USA/FL-CDC-VSX-A064494/2023|OQ651792.1|2023-03-07
avg_clade-2x1.0	cluster_395363	1	USA/NY-CDC-QDX47492220/2023|OQ654460.1|2023-03-02
avg_clade-2x1.0	cluster_391049	77	England/PHEC-YYEWSGP/2023|2023-04-13,Wales/PHWC-PKXMFJ/2023|2023-03-28,England/PHEC-YYEX3WA/2023|2023-03-23,England/QEUH-326FA1CB/2023|OX454704.1|2023-03-01,England/QEUH-326F30B6/2023|2023-03-01,USA/NC-CDC-LC1034247/2023|OQ802630.1|2023-04-01,England/BRBR-326FA310/2023|OX454939.1|2023-03-07,England/BRBR-32712D31/2023|OX462525.1|2023-03-25,England/BRBR-32712D31/2023|2023-03-25,England/PHEC-YYEMG48/2023|2023-03-08,England/BRBR-32712BFB/2023|OX462080.1|2023-03-25,England/BRBR-32712A0D/2023|OX461675.1|2023-03-25,England/BRBR-32713486/2023|OX462040.1|2023-03-25,England/BRBR-32712997/2023|OX461678.1|2023-03-25,England/BRBR-32712AA3/2023|OX461252.1|2023-03-25,England/BRBR-32712CBC/2023|OX461959.1|2023-03-25,England/BRBR-32713538/2023|OX462108.1|2023-03-25,England/BRBR-32712AB2/2023|OX462365.1|2023-03-25,England/BRBR-3271296A/2023|OX462367.1|2023-03-25,England/BRBR-32712A0D/2023|2023-03-25,England/BRBR-32712BFB/2023|2023-03-25,England/BRBR-3271319E/2023|2023-03-25,England/BRBR-3271291F/2023|2023-03-25,England/BRBR-32712AA3/2023|2023-03-25,England/BRBR-32712997/2023|2023-03-25,England/BRBR-32712EA7/2023|2023-03-25,England/BRBR-32713486/2023|2023-03-25,England/BRBR-32712C25/2023|2023-03-25,England/PHEC-YYEO9OZ/2023|2023-03-27,England/BRBR-32713538/2023|2023-03-25,England/BRBR-32712C70/2023|2023-03-25,England/BRBR-32712CBC/2023|2023-03-25,England/BRBR-32712AB2/2023|2023-03-25,England/BRBR-3271296A/2023|2023-03-25,England/PHEC-YYEM7WH/2023|2023-03-10,England/BRBR-32713BAF/2023|OX462229.1|2023-03-25,England/BRBR-32713BAF/2023|2023-03-25,England/PHEC-YYE1BZD/2023|2023-04-02,England/PHEC-YYETP6M/2023|2023-03-28,England/PHEC-YYETQR9/2023|2023-03-29,England/PHEC-YYEO9H9/2023|2023-03-24,England/PHEC-YYEPKB1/2023|2023-03-09,England/PHEC-YYEPOSB/2023|2023-03-12,England/BRBR-3270B24B/2023|OX459699.1|2023-03-16,England/BRBR-3270B032/2023|OX459294.1|2023-03-16,England/BRBR-3270B032/2023|2023-03-16,England/BRBR-3270B24B/2023|2023-03-16,England/PHEC-YYEKHUB/2023|2023-03-08,England/PHEC-YYE1RTC/2023|2023-03-15,England/PHEC-YYEXGKY/2023|2023-03-20,England/PHEC-YYEQTZH/2023|2023-03-19,England/PHEC-YYEQTE5/2023|2023-03-18,England/PHEC-YYEQMSR/2023|2023-03-17,England/PHEC-YYEQMWE/2023|2023-03-16,England/PHEC-YYEQBO4/2023|2023-03-17,England/BRBR-32705654/2023|OX457945.1|2023-03-14,England/PHEC-YYEM6TB/2023|2023-03-12,England/PHEC-YYEPOID/2023|2023-03-13,England/PHEC-YYEP1UF/2023|2023-03-15,England/PHEC-YYEM6BN/2023|2023-03-11,England/PHEC-YYEM6U7/2023|2023-03-12,England/PHEC-YYEM6MQ/2023|2023-03-10,England/PHEC-YYEM6KO/2023|2023-03-14,England/PHEC-YYE1BC4/2023|2023-03-31,England/PHEC-YYEOIGS/2023|2023-03-26,England/PHEC-YYEM6EW/2023|2023-03-11,England/PHEC-YYEQTG9/2023|2023-03-18,England/PHEC-YYEM6RH/2023|2023-03-11,England/PHEC-YYEOT7M/2023|2023-03-28,England/BRBR-32715AA0/2023|OX461343.1|2023-03-28,England/BRBR-32715AA0/2023|2023-03-28,England/QEUH-327038E7/2023|OX457928.1|2023-03-10,England/PHEC-YYEXJIG/2023|2023-03-20,England/PHEC-YYEXJ7S/2023|2023-03-19,England/PHEC-YYEPJ6A/2023|2023-03-12,England/PHEC-YYEMG5F/2023|2023-03-09,England/PHEC-YYEKXWC/2023|2023-03-02
avg_clade-2x1.0	cluster_358887	2	USA/IL-RIPHL_121556_G/2023|OQ710006.1|2023-03-14,USA/IL-CDC-QDX47418771/2023|OQ643934.1|2023-03-01
avg_clade-2x1.0	cluster_345047	2	USA/AZ-CDC-QDX47696290/2023|OQ684146.1|2023-03-07,Scotland/SCOT-29448/2023|2023-03-31
avg_clade-2x1.0	cluster_361008	3	USA/CA-CDC-QDX47595067/2023|OQ655367.1|2023-03-03,USA/CA-CDC-QDX47595076/2023|OQ655329.1|2023-03-03,USA/MN-MDH-34871/2023|OQ801102.1|2023-03-20
avg_clade-2x1.0	cluster_351234	1	USA/UT-UPHL-230317786951/2023|OQ747035.1|2023-03-07
avg_clade-2x1.0	cluster_365956	23	England/BRBR-32702DBC/2023|OX457447.1|2023-03-13,England/BRBR-32703191/2023|OX457467.1|2023-03-13,England/BRBR-3270B5CA/2023|OX458744.1|2023-03-18,England/BRBR-32702A1F/2023|OX458106.1|2023-03-13,England/BRBR-3270B7E2/2023|OX458388.1|2023-03-18,England/BRBR-3270B5CA/2023|2023-03-18,England/BRBR-32702E5F/2023|OX457436.1|2023-03-13,England/BRBR-3270F48D/2023|OX461782.1|2023-03-22,England/BRBR-3270F48D/2023|2023-03-22,England/BRBR-32702D16/2023|OX457508.1|2023-03-13,England/BRBR-3270A40A/2023|OX459282.1|2023-03-17,England/BRBR-3270A6F5/2023|OX459255.1|2023-03-18,England/BRBR-3270A40A/2023|2023-03-17,England/BRBR-3270A6F5/2023|2023-03-18,England/BRBR-327030D0/2023|OX458179.1|2023-03-13,England/BRBR-32702F98/2023|OX457815.1|2023-03-13,England/BRBR-32702A97/2023|OX458140.1|2023-03-13,England/BRBR-32702F4D/2023|OX457794.1|2023-03-13,England/BRBR-32703261/2023|OX457217.1|2023-03-13,England/BRBR-32702CA0/2023|OX457396.1|2023-03-13,England/BRBR-327036DE/2023|OX457410.1|2023-03-13,USA/MA-CDC-VSX-A063252/2023|OQ651838.1|2023-03-08,USA/TX-CDC-QDX48043380/2023|OQ727845.1|2023-03-15
avg_clade-2x1.0	cluster_344318	1	USA/NY-CDC-QDX47870043/2023|OQ705114.1|2023-03-10
avg_clade-2x1.0	cluster_354414	1	USA/KS-CDC-VSX-A064799/2023|OQ681341.1|2023-03-12
avg_clade-2x1.0	cluster_365852	2	USA/CA-CDC-QDX47870331/2023|OQ704710.1|2023-03-08,USA/2252770/2023|OQ727171.1|2023-03-10
avg_clade-2x1.0	cluster_342445	2	England/QEUH-326F2D56/2023|OX452110.1|2023-03-02,Switzerland/TI-EOC-42_27791088/2023|OX455589.1|2023-03-01
avg_clade-2x1.0	cluster_318490	1	CHN/JLCDC-sp0151/2023|C_AA003007.1|2023-03-20
avg_clade-2x1.0	singleton_282520	1	USA/MD-CDC-LC1025744/2023|OQ643049.1|2023-03-03
avg_clade-2x1.0	cluster_319022	13	England/PHEP-YYGOGTO/2023|2023-03-14,England/PHEP-YYG1DRK/2023|2023-03-22,England/PHEP-YYGT7TZ/2023|2023-03-28,England/BRBR-3270B982/2023|OX459418.1|2023-03-17,England/BRBR-3270B973/2023|OX459247.1|2023-03-17,England/BRBR-3270B83A/2023|OX458712.1|2023-03-17,England/PHEP-YYGTMWD/2023|2023-03-21,England/BRBR-3270B982/2023|2023-03-17,England/PHEP-YYGO69H/2023|2023-03-18,England/BRBR-3270B83A/2023|2023-03-17,England/PHEP-YYGO54J/2023|2023-03-17,England/PHEP-YYGOS4Q/2023|2023-03-16,England/PHEP-YYGOGP3/2023|2023-03-13
avg_clade-2x1.0	cluster_350578	3	Switzerland/BS-UHB-USB_2023_03_14_18e9ee7d/2023|OX456565.1|2023-03-03,England/PHEC-YYEKM5N/2023|2023-03-03,USA/WA-CDC-UW23031054346/2023|OQ674678.1|2023-03-10
avg_clade-2x1.0	cluster_386370	2	England/BRBR-3270F238/2023|OX462456.1|2023-03-22,England/BRBR-3270F238/2023|2023-03-22
avg_clade-2x1.0	cluster_390834	1	CHN/GDCDC_SW_0069/2023|C_AA003381.1|2023-03-09
avg_clade-2x1.0	singleton_283402	1	USA/NV-CDC-LC1035201/2023|OQ808345.1|2023-03-28
avg_clade-2x1.0	cluster_308141	1	CHN/SH-HG20230406-171/2023|C_AA009452.1|2023-04-04
avg_clade-2x1.0	cluster_353341	1	USA/IN-CDC-LC1033419/2023|OQ748439.1|2023-03-24
avg_clade-2x1.0	cluster_339459	5	BHR/R25902861750/2023|OQ781561.1|2023-03-07,BHR/741123541/2023|OQ781585.1|2023-03-14,BHR/R15902856261/2023|OQ781492.1|2023-03-07,BHR/R15902855864/2023|OQ781475.1|2023-03-07,BHR/23690001548/2023|OQ781452.1|2023-03-05
avg_clade-2x1.0	cluster_303769	2	England/QEUH-32714625/2023|2023-03-02,England/QEUH-326F3B5B/2023|OX452215.1|2023-03-02
avg_clade-2x1.0	cluster_397837	2	USA/NY-CDC-VSX-A065203/2023|OQ748674.1|2023-03-23,USA/FL-CDC-QDX47492991/2023|OQ654491.1|2023-03-02
avg_clade-2x1.0	cluster_397199	2	USA/MN-MDH-35103/2023|OQ856991.1|2023-04-06,USA/MI-CDC-QDX48685642/2023|OQ827719.1|2023-04-03
avg_clade-2x1.0	cluster_346111	2	England/QEUH-326F3D19/2023|OX452858.1|2023-03-01,USA/NC-CDC-LC1032428/2023|OQ734218.1|2023-03-24
avg_clade-2x1.0	cluster_349887	2	USA/MN-CDC-VSX-A064368/2023|OQ651600.1|2023-03-05,USA/MN-CDC-VSX-A063338/2023|OQ681279.1|2023-03-10
avg_clade-2x1.0	cluster_360264	3	USA/IL-CDC-QDX47973945/2023|OQ713062.1|2023-03-15,USA/IL-RIPHL_21119_G/2023|OQ787591.1|2023-03-21,USA/WI-CDC-QDX47870756/2023|OQ705442.1|2023-03-12
avg_clade-2x1.0	cluster_389964	2	USA/PA-CDC-QDX47820584/2023|OQ704803.1|2023-03-09,USA/PA-CDC-QDX48366022/2023|OQ783518.1|2023-03-24
avg_clade-2x1.0	singleton_251320	1	USA/MA-CDC-LC1025494/2023|OQ643034.1|2023-03-03
avg_clade-2x1.0	cluster_365860	1	USA/OSPHL08369/2023|OQ725612.1|2023-03-15
avg_clade-2x1.0	singleton_272402	1	USA/TX-CDC-QDX47595243/2023|OQ655199.1|2023-03-02
avg_clade-2x1.0	cluster_344904	2	England/PHEC-YYEPT6O/2023|2023-03-10,England/PHEC-YYEPT9Q/2023|2023-03-10
avg_clade-2x1.0	singleton_254793	1	USA/IN-CDC-LC1024445/2023|OQ642956.1|2023-03-03
avg_clade-2x1.0	singleton_279578	1	USA/TX-CDC-QDX47492536/2023|OQ654334.1|2023-03-02
avg_clade-2x1.0	cluster_393944	2	USA/MI-CDC-LC1028663/2023|OQ681669.1|2023-03-08,USA/MI-CDC-QDX47644572/2023|OQ684180.1|2023-03-07
avg_clade-2x1.0	cluster_392186	1	USA/NJ-CDC-LC1035668/2023|OQ832918.1|2023-04-03
avg_clade-2x1.0	cluster_310173	4	England/BRBR-32709B42/2023|OX458632.1|2023-03-17,England/BRBR-32709B42/2023|2023-03-17,England/BRBR-32712AC1/2023|OX462067.1|2023-03-19,England/BRBR-32712AC1/2023|2023-03-19
avg_clade-2x1.0	cluster_349733	2	USA/NJ-CDC-QDX47696453/2023|OQ684273.1|2023-03-08,USA/NY-CDC-QDX47696469/2023|OQ684508.1|2023-03-08
avg_clade-2x1.0	cluster_384439	1	USA/MD-CDC-QDX47920395/2023|OQ705736.1|2023-03-14
avg_clade-2x1.0	singleton_268689	1	USA/MA-CDCBI-CRSP_4VCR3CAYABEBKBDU/2023|OQ727609.1|2023-03-22
avg_clade-2x1.0	cluster_396817	2	USA/VA-CAV_VAS3N_00018521_01/2023|OQ843585.1|2023-03-16,USA/VA-CAV_VAS3N_00018596_01/2023|OQ843825.1|2023-03-27
avg_clade-2x1.0	cluster_396371	1	USA/UT-UPHL-230403899959/2023|OQ850945.1|2023-03-14
avg_clade-2x1.0	cluster_398968	3	USA/WA-CDC-UW23031469687/2023|OQ704415.1|2023-03-14,USA/CA-CDC-QDX47870171/2023|OQ704793.1|2023-03-08,USA/WA-CDC-UW23032737385/2023|OQ833467.1|2023-03-27
avg_clade-2x1.0	cluster_303127	1	England/PHEP-YYGTUGA/2023|2023-03-26
avg_clade-2x1.0	cluster_310077	3	Wales/PHWC-PKQPED/2023|2023-03-15,England/BRBR-326EDB54/2023|OX450874.1|2023-03-02,England/BRBR-326EDCD9/2023|OX450944.1|2023-03-02
avg_clade-2x1.0	cluster_367114	1	USA/CA-CDC-QDX47644497/2023|OQ656120.1|2023-03-07
avg_clade-2x1.0	cluster_359904	2	USA/NY-CDC-QDX48316183/2023|OQ783408.1|2023-03-23,USA/CA-CDC-QDX47644496/2023|OQ656133.1|2023-03-07
avg_clade-2x1.0	singleton_260161	1	USA/CO-CDPHE-2103806527/2023|OQ758642.1|2023-03-14
avg_clade-2x1.0	cluster_379712	1	USA/PA-CDC-LC1031075/2023|OQ733497.1|2023-03-13
avg_clade-2x1.0	cluster_391188	1	USA/NV-CDC-LC1027208/2023|OQ660580.1|2023-03-02
avg_clade-2x1.0	cluster_354664	2	USA/FL-CDC-QDX48094994/2023|OQ727872.1|2023-03-15,USA/FL-CDC-QDX48095053/2023|OQ728199.1|2023-03-18
avg_clade-2x1.0	cluster_383960	1	Switzerland/VD-CHUV-GEN16348/2023|OX463718.1|2023-03-11
avg_clade-2x1.0	cluster_360041	5	USA/MA-CDCBI-CRSP_GJJJW2CNGGC5A27N/2023|OQ727642.1|2023-03-16,USA/MA-CDCBI-CRSP_USRW7RU7WQGO6S6W/2023|OQ642038.1|2023-03-06,USA/MA-CDCBI-CRSP_MD4257O72UCF3Z3V/2023|OQ641981.1|2023-03-07,USA/MI-CDC-LC1026981/2023|OQ660738.1|2023-03-05,USA/CA-CDC-LC1029343/2023|OQ699529.1|2023-03-14
avg_clade-2x1.0	cluster_373852	4	USA/2023-0631/2023|OQ676601.1|2023-03-06,England/PHEC-YYE1MCO/2023|2023-03-31,USA/NJ-CDC-LC1030667/2023|OQ712403.1|2023-03-17,USA/NJ-CDC-LC1031878/2023|OQ733962.1|2023-03-21
avg_clade-2x1.0	cluster_383670	1	USA/TX-CDC-LC1033715/2023|OQ748280.1|2023-03-21
avg_clade-2x1.0	cluster_305475	1	USA/VA-VTVAS3-GSC42521/2023|OQ714679.1|2023-03-03
avg_clade-2x1.0	singleton_279450	1	USA/TX-CDC-QDX47595314/2023|OQ655852.1|2023-03-06
avg_clade-2x1.0	cluster_346542	1	USA/NY-CDC-VSX-A064849/2023|OQ681388.1|2023-03-13
avg_clade-2x1.0	cluster_338417	3	USA/CA-CDC-LC1037069/2023|OQ852406.1|2023-04-12,USA/WA-CDC-LC1033897/2023|OQ748620.1|2023-03-30,USA/CA-CDC-LC1033892/2023|OQ748619.1|2023-03-30
avg_clade-2x1.0	cluster_360727	3	USA/IL-CDC-QDX47644512/2023|OQ684243.1|2023-03-07,USA/IN-CDC-LC1029218/2023|OQ699432.1|2023-03-12,USA/IL-RIPHL_61962_G/2023|OQ787644.1|2023-03-02
